Data from Absorbance__5__15-22-54-122.txt Node

Date: Mon Apr 07 15:22:54 CEST 2025
User: mikke
Spectrometer: FLMS05814
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.012	-0.58
188.47	-0.58
188.927	-0.58
189.385	-0
189.842	-0
190.3	0.37
190.757	-0
191.215	0.31
191.672	-0
192.129	0.39
192.586	0.88
193.044	-0
193.501	-0
193.958	0.24
194.415	-0.09
194.872	0.71
195.329	-1.28
195.787	-0
196.244	-0
196.7	0.49
197.157	-0.04
197.614	0.78
198.071	-0
198.528	0.01
198.985	0
199.441	0.04
199.898	0.15
200.355	-0.02
200.812	-0.03
201.268	-0.01
201.725	0.07
202.181	-0.03
202.638	0.06
203.094	-0.03
203.551	0.02
204.007	0.02
204.463	0.1
204.92	0.04
205.376	0.08
205.832	0.08
206.288	0.05
206.744	0.02
207.201	0.04
207.657	0.05
208.113	0.1
208.569	-0.02
209.025	0.06
209.481	0.06
209.937	0.06
210.392	0.04
210.848	0.16
211.304	-0.02
211.76	-0.01
212.215	0.04
212.671	0.08
213.127	0.08
213.582	0
214.038	0.13
214.494	0.07
214.949	0.04
215.404	-0
215.86	0.07
216.315	0.06
216.771	0.02
217.226	0.11
217.681	0.1
218.136	0.08
218.592	0.04
219.047	0.08
219.502	0.14
219.957	0.08
220.412	0.06
220.867	0.08
221.322	0.02
221.777	0.04
222.232	0.05
222.687	0.03
223.142	0.04
223.596	0.02
224.051	0.02
224.506	-0
224.96	0
225.415	0.01
225.87	0
226.324	0.03
226.779	0.02
227.233	0
227.688	0.01
228.142	0
228.597	-0.02
229.051	-0.02
229.505	-0.02
229.959	-0
230.414	-0.01
230.868	-0.02
231.322	0
231.776	-0
232.23	-0.01
232.684	-0.01
233.138	-0.01
233.592	-0.02
234.046	-0.01
234.5	-0
234.954	-0.02
235.408	-0.01
235.861	0
236.315	-0.02
236.769	-0.03
237.222	-0.01
237.676	-0.01
238.13	-0.01
238.583	-0.01
239.037	-0.01
239.49	-0
239.944	0
240.397	-0.01
240.85	-0.01
241.304	-0.02
241.757	-0.01
242.21	-0
242.663	-0
243.117	-0.01
243.57	-0.01
244.023	0.01
244.476	-0.02
244.929	0.02
245.382	0
245.835	-0.01
246.288	-0.02
246.741	-0.02
247.193	-0
247.646	-0.01
248.099	0.01
248.552	-0.02
249.004	-0.01
249.457	0
249.909	-0
250.362	-0
250.814	-0.01
251.267	-0.01
251.719	0.01
252.172	-0
252.624	-0.01
253.076	-0
253.529	-0.02
253.981	-0.01
254.433	-0
254.885	0
255.337	-0.01
255.79	-0.01
256.242	0.01
256.694	0
257.146	0
257.598	-0.01
258.049	-0
258.501	0
258.953	-0
259.405	-0
259.857	-0
260.308	-0.02
260.76	0
261.212	0
261.663	-0.01
262.115	0
262.566	-0
263.018	-0.01
263.469	-0
263.92	0
264.372	-0.01
264.823	-0
265.274	0.01
265.726	0
266.177	0.01
266.628	-0.01
267.079	-0
267.53	-0.01
267.981	-0
268.432	-0.02
268.883	-0.01
269.334	0
269.785	-0.01
270.236	-0.01
270.687	-0.02
271.137	-0.01
271.588	-0.02
272.039	-0
272.489	-0
272.94	-0
273.391	-0.01
273.841	0
274.292	-0.01
274.742	-0.02
275.192	-0.01
275.643	-0
276.093	-0.01
276.543	-0
276.994	-0
277.444	-0.02
277.894	-0.01
278.344	-0
278.794	-0.01
279.244	-0.01
279.694	0.02
280.144	-0.01
280.594	-0.03
281.044	-0.01
281.494	0
281.944	-0.01
282.394	-0.02
282.843	0.01
283.293	-0
283.743	-0
284.192	-0.01
284.642	-0
285.091	-0
285.541	0
285.99	-0.01
286.44	-0
286.889	0.02
287.338	0
287.788	-0.02
288.237	-0
288.686	0
289.135	0
289.584	0
290.034	-0.01
290.483	-0.01
290.932	-0
291.381	-0.01
291.83	-0.01
292.278	-0.01
292.727	0.02
293.176	0
293.625	-0.01
294.074	-0
294.522	0
294.971	0
295.42	0.01
295.868	-0.01
296.317	-0
296.765	0.02
297.214	0.01
297.662	0
298.11	0.01
298.559	0.01
299.007	-0
299.455	0.01
299.903	0.01
300.352	-0.01
300.8	-0
301.248	-0
301.696	-0.01
302.144	-0
302.592	-0
303.04	0
303.488	-0.01
303.936	0
304.383	0
304.831	-0.01
305.279	0.01
305.727	-0.01
306.174	0.01
306.622	-0.01
307.069	0.01
307.517	0
307.964	0
308.412	-0.01
308.859	0.01
309.306	0
309.754	0.01
310.201	0.01
310.648	0.01
311.096	0.02
311.543	-0.01
311.99	0.01
312.437	0.01
312.884	0.01
313.331	0.01
313.778	0.01
314.225	0.01
314.672	0
315.118	0.02
315.565	0.01
316.012	0.02
316.459	0
316.905	0.01
317.352	0.01
317.798	0
318.245	0.02
318.691	0.01
319.138	0.01
319.584	0
320.031	-0.01
320.477	0
320.923	0.01
321.37	0.01
321.816	0.01
322.262	-0
322.708	0.01
323.154	0
323.6	0.02
324.046	0.01
324.492	0.02
324.938	0
325.384	-0
325.83	-0.01
326.276	0.02
326.721	0
327.167	0.02
327.613	0.01
328.058	0.01
328.504	0
328.949	-0
329.395	0.02
329.84	0
330.286	0.02
330.731	0.01
331.177	0.01
331.622	0.02
332.067	0.01
332.512	0.02
332.957	0.02
333.403	-0
333.848	0.02
334.293	-0
334.738	0.02
335.183	0.01
335.628	0.01
336.072	-0.01
336.517	0.02
336.962	0.02
337.407	-0
337.852	0.01
338.296	-0
338.741	0.03
339.185	0
339.63	0
340.074	0.02
340.519	0.01
340.963	0.02
341.408	0
341.852	0.01
342.296	0
342.741	0.02
343.185	0
343.629	0
344.073	-0
344.517	0.02
344.961	0
345.405	-0.01
345.849	0.01
346.293	0.02
346.737	0.01
347.181	0
347.624	0
348.068	0.02
348.512	0
348.955	0.02
349.399	0.02
349.843	0
350.286	0.01
350.73	0.01
351.173	-0
351.617	0.02
352.06	0.01
352.503	-0
352.946	0
353.39	0
353.833	0.02
354.276	0.01
354.719	0.01
355.162	0.03
355.605	0.01
356.048	0.02
356.491	0.01
356.934	-0
357.377	0.01
357.82	0.01
358.262	0
358.705	0.02
359.148	-0.02
359.59	0
360.033	0.01
360.475	0.01
360.918	0.01
361.36	0.02
361.803	0
362.245	-0.01
362.688	0.01
363.13	0
363.572	0.01
364.014	0.01
364.456	0.01
364.899	-0
365.341	0.01
365.783	0
366.225	0.01
366.667	0.03
367.108	0.01
367.55	-0.01
367.992	0
368.434	0.01
368.876	-0
369.317	0.01
369.759	0.02
370.201	-0.02
370.642	0.01
371.084	0.01
371.525	0.01
371.966	0.02
372.408	0
372.849	0.02
373.29	-0.02
373.732	0.02
374.173	-0
374.614	0
375.055	0.02
375.496	0.02
375.937	0
376.378	0.02
376.819	0.03
377.26	0.04
377.701	0.02
378.142	0.04
378.583	0.02
379.023	0.01
379.464	-0
379.905	-0
380.345	0.02
380.786	0.01
381.226	0.01
381.667	0
382.107	0.01
382.548	-0
382.988	0.01
383.428	0.02
383.868	-0.01
384.309	0.02
384.749	0.03
385.189	0.03
385.629	0.03
386.069	0.02
386.509	0.01
386.949	0.01
387.389	0.02
387.829	0.02
388.268	0.02
388.708	0.01
389.148	0.01
389.588	0.02
390.027	0.03
390.467	0.05
390.906	0.02
391.346	0.04
391.785	0.04
392.225	0.03
392.664	0.05
393.103	0.04
393.543	0.03
393.982	0.02
394.421	0.03
394.86	0.03
