Data from Absorbance__2__15-19-57-606.txt Node

Date: Mon Apr 07 15:19:57 CEST 2025
User: mikke
Spectrometer: FLMS05814
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.012	-0
188.47	-0
188.927	-0
189.385	-0
189.842	0
190.3	-0
190.757	0.39
191.215	0.07
191.672	-0
192.129	0.06
192.586	0.22
193.044	0.98
193.501	-0.55
193.958	-0
194.415	0.12
194.872	0.22
195.329	-0
195.787	-0
196.244	-0.07
196.7	-0
197.157	-0
197.614	0.07
198.071	-0.87
198.528	0.27
198.985	1.07
199.441	1.16
199.898	-0
200.355	-0
200.812	0.82
201.268	1.01
201.725	1.02
202.181	0.68
202.638	-0
203.094	1.77
203.551	0.88
204.007	0.94
204.463	1
204.92	0.67
205.376	1.26
205.832	0.84
206.288	0.76
206.744	1.95
207.201	1.03
207.657	0.58
208.113	0.95
208.569	-0
209.025	1.04
209.481	-0
209.937	1.51
210.392	0.82
210.848	0.9
211.304	0.91
211.76	0.63
212.215	1.29
212.671	0.87
213.127	1.16
213.582	0.72
214.038	0.77
214.494	1.03
214.949	-0
215.404	1.19
215.86	2.29
216.315	1
216.771	1.37
217.226	-0
217.681	1.18
218.136	1.14
218.592	1.06
219.047	1.56
219.502	1.36
219.957	1.59
220.412	2.01
220.867	1.9
221.322	1.98
221.777	1.29
222.232	1.66
222.687	-0
223.142	1.96
223.596	1.65
224.051	1.66
224.506	1.74
224.96	1.89
225.415	1.55
225.87	2.26
226.324	-0
226.779	1.87
227.233	1.74
227.688	-0
228.142	-0
228.597	1.94
229.051	-0
229.505	2.71
229.959	-0
230.414	1.9
230.868	1.81
231.322	2.24
231.776	2.75
232.23	1.99
232.684	1.77
233.138	-0
233.592	1.68
234.046	2.32
234.5	1.81
234.954	2.23
235.408	-0
235.861	1.88
236.315	2.24
236.769	-0
237.222	3.61
237.676	2.22
238.13	2.08
238.583	2.12
239.037	2.34
239.49	1.96
239.944	2.02
240.397	-0
240.85	-0
241.304	1.85
241.757	-0
242.21	-0
242.663	1.81
243.117	1.98
243.57	2.11
244.023	1.84
244.476	2.06
244.929	3.62
245.382	2.01
245.835	1.81
246.288	1.68
246.741	2
247.193	1.76
247.646	2.06
248.099	2.64
248.552	-0
249.004	1.88
249.457	1.76
249.909	2.49
250.362	1.83
250.814	2.02
251.267	1.95
251.719	2.34
252.172	-0
252.624	2.39
253.076	1.65
253.529	1.67
253.981	2.61
254.433	2.08
254.885	-0
255.337	2.21
255.79	1.89
256.242	1.86
256.694	1.75
257.146	1.91
257.598	-0
258.049	-0
258.501	2
258.953	1.84
259.405	1.63
259.857	1.83
260.308	2.59
260.76	3.7
261.212	1.89
261.663	1.95
262.115	1.76
262.566	2.87
263.018	3.7
263.469	2.05
263.92	1.79
264.372	1.9
264.823	2.24
265.274	-0
265.726	1.75
266.177	1.82
266.628	1.9
267.079	1.87
267.53	2.06
267.981	1.92
268.432	2.79
268.883	2.3
269.334	1.99
269.785	2.03
270.236	1.85
270.687	2.66
271.137	-0
271.588	1.96
272.039	2.21
272.489	2.28
272.94	1.96
273.391	1.97
273.841	1.8
274.292	1.69
274.742	-0
275.192	2.44
275.643	1.73
276.093	1.71
276.543	2.27
276.994	1.76
277.444	2.15
277.894	2.39
278.344	1.97
278.794	1.82
279.244	1.68
279.694	1.86
280.144	2.09
280.594	1.9
281.044	1.77
281.494	2.1
281.944	2.09
282.394	1.78
282.843	1.82
283.293	2.26
283.743	2.07
284.192	2.25
284.642	2.2
285.091	1.9
285.541	2.32
285.99	1.7
286.44	1.99
286.889	1.88
287.338	2.2
287.788	1.96
288.237	1.6
288.686	2.2
289.135	-0
289.584	1.89
290.034	1.89
290.483	2.07
290.932	-0
291.381	1.74
291.83	1.74
292.278	1.71
292.727	-0
293.176	1.69
293.625	3.27
294.074	2.15
294.522	1.58
294.971	1.77
295.42	1.68
295.868	1.62
296.317	1.62
